,sample.id,EV1,EV2,EV3,EV4,,,,,Type,Cultivar,,Group,core,Phylos_type,Type_final
834,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/XJB_a1_SRR4448489_1_UNKNOWN_sorted.bam,0.02502803,-0.0406897,-0.038195,0.01936815,XJB_a1,_,SRR4448489_1,_,UNKNOWN,XJB_a1_SRR4448489_1_UNKNOWN,XJB_a1_SRR4448489_1_UNKNOWN,Group 4,,Skunk,Type I
169,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Cheesequake_b1_SRR4448490_1_THC_Dominant_sorted.bam,0.04556231,0.02671857,0.00633326,-0.0507523,Cheesequake_b1,_,SRR4448490_1,_,Type_I_,Cheesequake_b1_SRR4448490_1_Type_I_,Cheesequake_b1_SRR4448490_1_Type_I_,Group 2,,Skunk,Type I
109,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Blueberry_Kush_a1_SRR4448493_1_THC_Dominant_sorted.bam,0.04494976,0.02911572,-0.0093517,-0.0203025,Blueberry_Kush_a1,_,SRR4448493_1,_,Type_I_,Blueberry_Kush_a1_SRR4448493_1_Type_I_,Blueberry_Kush_a1_SRR4448493_1_Type_I_,Group 2,,Skunk,Type I
141,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Candy_Cheese_a1_SRR4448496_1_THC_Dominant_sorted.bam,0.02114175,-0.0227227,-0.0061453,-0.0405645,Candy_Cheese_a1,_,SRR4448496_1,_,Type_I_,Candy_Cheese_a1_SRR4448496_1_Type_I_,Candy_Cheese_a1_SRR4448496_1_Type_I_,Group 4,,Skunk,Type I
386,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Jack_Flash_a1_SRR4448499_1_THC_Dominant_sorted.bam,0.02160771,-0.0419417,-0.0345646,0.01303768,Jack_Flash_a1,_,SRR4448499_1,_,Type_I_,Jack_Flash_a1_SRR4448499_1_Type_I_,Jack_Flash_a1_SRR4448499_1_Type_I_,Group 4,,Skunk,Type I
66,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Apollo_13_a1_SRR4448500_1_THC_Dominant_sorted.bam,0.03312495,-0.0304155,-0.0383608,-0.0355321,Apollo_13_a1,_,SRR4448500_1,_,Type_I_,Apollo_13_a1_SRR4448500_1_Type_I_,Apollo_13_a1_SRR4448500_1_Type_I_,Group 4,,Skunk,Type I
465,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/LSD_a1_SRR4448501_1_THC_Dominant_sorted.bam,0.00793856,-0.0419058,-0.0275857,-0.0417899,LSD_a1,_,SRR4448501_1,_,Type_I_,LSD_a1_SRR4448501_1_Type_I_,LSD_a1_SRR4448501_1_Type_I_,Group 4,,Skunk,Type I
88,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Black_Ice_9R1_a1_SRR4448502_1_THC_Dominant_sorted.bam,0.01390836,0.03173008,-0.0341086,0.00110725,Black_Ice_9R1_a1,_,SRR4448502_1,_,Type_I_,Black_Ice_9R1_a1_SRR4448502_1_Type_I_,Black_Ice_9R1_a1_SRR4448502_1_Type_I_,Group 3,,Skunk,Type I
538,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/OG_Kush_a1_SRR4448503_1_THC_Dominant_sorted.bam,-0.0376716,-0.0428478,-0.0702906,0.00023619,OG_Kush_a1,_,SRR4448503_1,_,Type_I_,OG_Kush_a1_SRR4448503_1_Type_I_,OG_Kush_a1_SRR4448503_1_Type_I_,Group 4,core 16,OG Kush,Type I
118,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Blue_dream_g1_SRR4448504_1_THC_Dominant_sorted.bam,0.03294207,0.02927105,0.00016737,-0.029198,Blue_dream_g1,_,SRR4448504_1,_,Type_I_,Blue_dream_g1_SRR4448504_1_Type_I_,Blue_dream_g1_SRR4448504_1_Type_I_,Group 2,,Skunk,Type I
588,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Platinum_Bubba_Kush_a1_SRR4448505_1_THC_Dominant_sorted.bam,-0.059804,0.10781594,0.02689884,-0.0230275,Platinum_Bubba_Kush_a1,_,SRR4448505_1,_,Type_I_,Platinum_Bubba_Kush_a1_SRR4448505_1_Type_I_,Platinum_Bubba_Kush_a1_SRR4448505_1_Type_I_,Group 3,,OG Kush,Type I
232,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Darkheart_1_a1_SRR4448506_1_UNKNOWN_sorted.bam,-0.0477869,-0.0182169,0.00650366,-0.0557724,Darkheart_1_a1,_,SRR4448506_1,_,UNKNOWN,Darkheart_1_a1_SRR4448506_1_UNKNOWN,Darkheart_1_a1_SRR4448506_1_UNKNOWN,Group 5,,OG Kush,Type I
539,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/OG_Kush_b1_SRR4448508_1_THC_Dominant_sorted.bam,-0.0975259,-0.0490248,0.00359979,-0.020264,OG_Kush_b1,_,SRR4448508_1,_,Type_I_,OG_Kush_b1_SRR4448508_1_Type_I_,OG_Kush_b1_SRR4448508_1_Type_I_,Group 5,,OG Kush,Type I
640,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Romulan_x_Grapefruit_a1_SRR4448509_1_THC_Dominant_sorted.bam,0.03648511,0.01001066,-0.0053402,-0.037846,Romulan_x_Grapefruit_a1,_,SRR4448509_1,_,Type_I_,Romulan_x_Grapefruit_a1_SRR4448509_1_Type_I_,Romulan_x_Grapefruit_a1_SRR4448509_1_Type_I_,Group 2,,Skunk,Type I
778,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Trainwreck_A_a1_SRR4448511_1_THC_Dominant_sorted.bam,-0.0232447,-0.0614533,-0.0703618,0.01514279,Trainwreck_A_a1,_,SRR4448511_1,_,Type_I_,Trainwreck_A_a1_SRR4448511_1_Type_I_,Trainwreck_A_a1_SRR4448511_1_Type_I_,Group 4,,Skunk,Type I
606,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Princess_Leia_a1_SRR4448513_1_THC_Dominant_sorted.bam,0.00064263,-0.0255641,-0.0088588,-0.0336787,Princess_Leia_a1,_,SRR4448513_1,_,Type_I_,Princess_Leia_a1_SRR4448513_1_Type_I_,Princess_Leia_a1_SRR4448513_1_Type_I_,Group 4,,OG Kush,Type I
782,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Trainwreck_C_a1_SRR4448514_1_THC_Dominant_sorted.bam,-0.0066319,-0.054637,-0.0462704,2.56E-05,Trainwreck_C_a1,_,SRR4448514_1,_,Type_I_,Trainwreck_C_a1_SRR4448514_1_Type_I_,Trainwreck_C_a1_SRR4448514_1_Type_I_,Group 4,,Skunk,Type I
684,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Sour_Diesel_g1_SRR4448515_1_THC_Dominant_sorted.bam,-0.0044507,-0.0486043,-0.0370124,-0.054824,Sour_Diesel_g1,_,SRR4448515_1,_,Type_I_,Sour_Diesel_g1_SRR4448515_1_Type_I_,Sour_Diesel_g1_SRR4448515_1_Type_I_,Group 4,,OG Kush,Type I
174,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Chemdawg_1.0_a1_SRR4448516_1_THC_Dominant_sorted.bam,-0.0177104,-0.0756111,-0.0052727,-0.0054668,Chemdawg_1.0_a1,_,SRR4448516_1,_,Type_I_,Chemdawg_1.0_a1_SRR4448516_1_Type_I_,Chemdawg_1.0_a1_SRR4448516_1_Type_I_,Group 4,,Skunk,Type I
671,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Snowland_A_a1_SRR4448517_1_THC_Dominant_sorted.bam,-0.0042924,0.03166157,-0.0039052,0.01927012,Snowland_A_a1,_,SRR4448517_1,_,Type_I_,Snowland_A_a1_SRR4448517_1_Type_I_,Snowland_A_a1_SRR4448517_1_Type_I_,Group 3,,OG Kush,Type I
413,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Kashmir_Kush_b1_SRR4448520_1_THC_Dominant_sorted.bam,-0.0815547,0.02536949,-0.0059377,0.01965291,Kashmir_Kush_b1,_,SRR4448520_1,_,Type_I_,Kashmir_Kush_b1_SRR4448520_1_Type_I_,Kashmir_Kush_b1_SRR4448520_1_Type_I_,Group 5,,OG Kush,Type I
195,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Chocolate_Heaven_A_a1_SRR4448521_1_THC_Dominant_sorted.bam,0.01528373,-0.0433466,-0.0092098,-0.0328636,Chocolate_Heaven_A_a1,_,SRR4448521_1,_,Type_I_,Chocolate_Heaven_A_a1_SRR4448521_1_Type_I_,Chocolate_Heaven_A_a1_SRR4448521_1_Type_I_,Group 4,,Skunk,Type I
485,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/MCOG_a1_SRR4448522_1_UNKNOWN_sorted.bam,-0.0393941,-0.0200355,0.00852282,-0.0162519,MCOG_a1,_,SRR4448522_1,_,UNKNOWN,MCOG_a1_SRR4448522_1_UNKNOWN,MCOG_a1_SRR4448522_1_UNKNOWN,Group 5,,OG Kush,Type I
719,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Strawberry_Sour_Diesel_a1_SRR4448523_1_THC_Dominant_sorted.bam,-0.0072966,-0.0479763,-0.029512,0.00574564,Strawberry_Sour_Diesel_a1,_,SRR4448523_1,_,Type_I_,Strawberry_Sour_Diesel_a1_SRR4448523_1_Type_I_,Strawberry_Sour_Diesel_a1_SRR4448523_1_Type_I_,Group 4,,Skunk,Type I
298,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Ghost_Dog_a1_SRR4448526_1_THC_Dominant_sorted.bam,-0.0809103,-0.0588584,-0.0194087,-0.0255864,Ghost_Dog_a1,_,SRR4448526_1,_,Type_I_,Ghost_Dog_a1_SRR4448526_1_Type_I_,Ghost_Dog_a1_SRR4448526_1_Type_I_,Group 5,,OG Kush,Type I
432,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Kush_a1_SRR4448527_1_THC_Dominant_sorted.bam,0.02676731,-0.0163191,-0.0236043,-0.0316547,Kush_a1,_,SRR4448527_1,_,Type_I_,Kush_a1_SRR4448527_1_Type_I_,Kush_a1_SRR4448527_1_Type_I_,Group 4,,Skunk,Type I
826,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/White_Siberian_a1_SRR4448529_1_THC_Dominant_sorted.bam,0.02597462,-0.0159539,0.02184035,-0.0355137,White_Siberian_a1,_,SRR4448529_1,_,Type_I_,White_Siberian_a1_SRR4448529_1_Type_I_,White_Siberian_a1_SRR4448529_1_Type_I_,Group 2,,Skunk,Type I
788,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Twilight_a1_SRR4448530_1_THC_Dominant_sorted.bam,-0.0060543,-0.0098069,-0.0276922,-0.0466098,Twilight_a1,_,SRR4448530_1,_,Type_I_,Twilight_a1_SRR4448530_1_Type_I_,Twilight_a1_SRR4448530_1_Type_I_,Group 4,,Skunk,Type I
288,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Forum_Cut_Cookies_a1_SRR4448531_1_THC_Dominant_sorted.bam,-0.0337257,0.06199193,-0.0644532,0.04244822,Forum_Cut_Cookies_a1,_,SRR4448531_1,_,Type_I_,Forum_Cut_Cookies_a1_SRR4448531_1_Type_I_,Forum_Cut_Cookies_a1_SRR4448531_1_Type_I_,Group 3,,Berry,Type I
605,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Presidential_Kush_1_a1_SRR4448533_1_THC_Dominant_sorted.bam,-0.0044468,-0.0079877,0.03038464,0.0266998,Presidential_Kush_1_a1,_,SRR4448533_1,_,Type_I_,Presidential_Kush_1_a1_SRR4448533_1_Type_I_,Presidential_Kush_1_a1_SRR4448533_1_Type_I_,Group 1,,Skunk,Type I
492,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Mental_Floss_a1_SRR4448535_1_THC_Dominant_sorted.bam,0.03133534,0.00381706,0.02604463,-0.0450555,Mental_Floss_a1,_,SRR4448535_1,_,Type_I_,Mental_Floss_a1_SRR4448535_1_Type_I_,Mental_Floss_a1_SRR4448535_1_Type_I_,Group 2,,Skunk,Type I
574,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/PEZ_a1_SRR4448537_1_THC_Dominant_sorted.bam,0.03846125,0.00320033,0.00560081,-0.0188695,PEZ_a1,_,SRR4448537_1,_,Type_I_,PEZ_a1_SRR4448537_1_Type_I_,PEZ_a1_SRR4448537_1_Type_I_,Group 2,,Skunk,Type I
816,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/White_Cashmere_a1_SRR4448550_1_THC_Dominant_sorted.bam,-0.0333342,-0.0645149,-0.0584228,0.00031316,White_Cashmere_a1,_,SRR4448550_1,_,Type_I_,White_Cashmere_a1_SRR4448550_1_Type_I_,White_Cashmere_a1_SRR4448550_1_Type_I_,Group 4,,Skunk,Type I
197,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Chocolope_b1_SRR4448551_1_THC_Dominant_sorted.bam,0.02160498,-0.0085606,0.00943699,-0.0255624,Chocolope_b1,_,SRR4448551_1,_,Type_I_,Chocolope_b1_SRR4448551_1_Type_I_,Chocolope_b1_SRR4448551_1_Type_I_,Group 2,,Skunk,Type I
362,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Hindu_Kush_a1_SRR4448553_1_THC_Dominant_sorted.bam,-0.0544345,0.10528974,0.02511539,-0.0198688,Hindu_Kush_a1,_,SRR4448553_1,_,Type_I_,Hindu_Kush_a1_SRR4448553_1_Type_I_,Hindu_Kush_a1_SRR4448553_1_Type_I_,Group 3,,OG Kush,Type I
716,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Strawberry_Diesel_a1_SRR4448554_1_THC_Dominant_sorted.bam,0.04599591,0.02229711,0.01513388,-0.0926019,Strawberry_Diesel_a1,_,SRR4448554_1,_,Type_I_,Strawberry_Diesel_a1_SRR4448554_1_Type_I_,Strawberry_Diesel_a1_SRR4448554_1_Type_I_,Group 2,,Skunk,Type I
75,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Berry_Gumboldt_Pollen_a1_SRR4448555_1_THC_Dominant_sorted.bam,-0.0132192,0.00805173,0.03159111,-0.0442014,Berry_Gumboldt_Pollen_a1,_,SRR4448555_1,_,Type_I_,Berry_Gumboldt_Pollen_a1_SRR4448555_1_Type_I_,Berry_Gumboldt_Pollen_a1_SRR4448555_1_Type_I_,Group 5,,OG Kush,Type I
171,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Chem_7_a1_SRR4448556_1_THC_Dominant_sorted.bam,-0.0383645,-0.0089763,0.03793996,-0.0016365,Chem_7_a1,_,SRR4448556_1,_,Type_I_,Chem_7_a1_SRR4448556_1_Type_I_,Chem_7_a1_SRR4448556_1_Type_I_,Group 5,,OG Kush,Type I
727,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Summit_Sweet_Skunk_a1_SRR4448558_1_THC_Dominant_sorted.bam,0.03091275,-0.013383,-0.0196495,-0.0090154,Summit_Sweet_Skunk_a1,_,SRR4448558_1,_,Type_I_,Summit_Sweet_Skunk_a1_SRR4448558_1_Type_I_,Summit_Sweet_Skunk_a1_SRR4448558_1_Type_I_,Group 4,,Skunk,Type I
793,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/UK_Cheese_a1_SRR4448559_1_THC_Dominant_sorted.bam,0.0331367,-0.0198253,-0.0175705,-0.012208,UK_Cheese_a1,_,SRR4448559_1,_,Type_I_,UK_Cheese_a1_SRR4448559_1_Type_I_,UK_Cheese_a1_SRR4448559_1_Type_I_,Group 4,,Skunk,Type I
537,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/OG_Hindu_Jager_Kush_a1_SRR4448570_1_THC_Dominant_sorted.bam,-0.0269703,-0.0093128,-0.0768405,0.01848306,OG_Hindu_Jager_Kush_a1,_,SRR4448570_1,_,Type_I_,OG_Hindu_Jager_Kush_a1_SRR4448570_1_Type_I_,OG_Hindu_Jager_Kush_a1_SRR4448570_1_Type_I_,Group 3,,Berry,Type I
525,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Nuken_a1_SRR4448571_1_THC_Dominant_sorted.bam,-0.0158837,-0.0380784,-0.0501052,0.00832821,Nuken_a1,_,SRR4448571_1,_,Type_I_,Nuken_a1_SRR4448571_1_Type_I_,Nuken_a1_SRR4448571_1_Type_I_,Group 4,,Skunk,Type I
325,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Grape_Ape_b1_SRR4448572_1_THC_Dominant_sorted.bam,-0.0024964,0.05797066,-0.0977925,0.01056053,Grape_Ape_b1,_,SRR4448572_1,_,Type_I_,Grape_Ape_b1_SRR4448572_1_Type_I_,Grape_Ape_b1_SRR4448572_1_Type_I_,Group 3,,Berry,Type I
607,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Private_Reserve_OG_a1_SRR4448576_1_THC_Dominant_sorted.bam,-0.108234,-0.0037581,0.07539788,-0.0217518,Private_Reserve_OG_a1,_,SRR4448576_1,_,Type_I_,Private_Reserve_OG_a1_SRR4448576_1_Type_I_,Private_Reserve_OG_a1_SRR4448576_1_Type_I_,Group 5,core 20,OG Kush,Type I
402,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Jesus_OG_b1_SRR4448577_1_THC_Dominant_sorted.bam,-0.0511449,-0.046351,-0.0252579,-0.0220802,Jesus_OG_b1,_,SRR4448577_1,_,Type_I_,Jesus_OG_b1_SRR4448577_1_Type_I_,Jesus_OG_b1_SRR4448577_1_Type_I_,Group 5,,OG Kush,Type I
159,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Cataract_Kush_a1_SRR4448578_1_THC_Dominant_sorted.bam,-0.0630569,0.04037329,-0.018822,0.03264367,Cataract_Kush_a1,_,SRR4448578_1,_,Type_I_,Cataract_Kush_a1_SRR4448578_1_Type_I_,Cataract_Kush_a1_SRR4448578_1_Type_I_,Group 5,,OG Kush,Type I
593,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Platinum_OG_a1_SRR4448579_1_THC_Dominant_sorted.bam,-0.1072548,-0.0249834,0.0377652,-0.0247291,Platinum_OG_a1,_,SRR4448579_1,_,Type_I_,Platinum_OG_a1_SRR4448579_1_Type_I_,Platinum_OG_a1_SRR4448579_1_Type_I_,Group 5,,OG Kush,Type I
575,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Phantom_Cookies_a1_SRR4448580_1_THC_Dominant_sorted.bam,0.00127495,0.07183092,-0.013305,-0.0101564,Phantom_Cookies_a1,_,SRR4448580_1,_,Type_I_,Phantom_Cookies_a1_SRR4448580_1_Type_I_,Phantom_Cookies_a1_SRR4448580_1_Type_I_,Group 3,,Berry,Type I
404,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Juicy_Fruit_a1_SRR4448591_1_THC_Dominant_sorted.bam,-5.12E-05,0.06061395,-0.0956529,0.0032736,Juicy_Fruit_a1,_,SRR4448591_1,_,Type_I_,Juicy_Fruit_a1_SRR4448591_1_Type_I_,Juicy_Fruit_a1_SRR4448591_1_Type_I_,Group 3,,Berry,Type I
97,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Blotter_a1_SRR4448592_1_THC_Dominant_sorted.bam,-0.0029286,-0.0054868,-0.0413265,0.03062914,Blotter_a1,_,SRR4448592_1,_,Type_I_,Blotter_a1_SRR4448592_1_Type_I_,Blotter_a1_SRR4448592_1_Type_I_,Group 3,,Skunk,Type I
98,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Blotter_b1_SRR4448593_1_THC_Dominant_sorted.bam,0.01351479,0.02580879,-0.0093166,0.01844337,Blotter_b1,_,SRR4448593_1,_,Type_I_,Blotter_b1_SRR4448593_1_Type_I_,Blotter_b1_SRR4448593_1_Type_I_,Group 3,,Skunk,Type I
628,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/R4_a1_SRR4448603_1_CBD_Dominant_sorted.bam,0.01977389,-0.0150138,0.00561524,-0.0296196,R4_a1,_,SRR4448603_1,_,Type_III_,R4_a1_SRR4448603_1_Type_III_,R4_a1_SRR4448603_1_Type_III_,Group 2,,Skunk,Type I
729,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Sunset_Sherbert_b1_SRR4448604_1_THC_Dominant_sorted.bam,0.00972685,0.03990437,-0.0042402,-0.0115841,Sunset_Sherbert_b1,_,SRR4448604_1,_,Type_I_,Sunset_Sherbert_b1_SRR4448604_1_Type_I_,Sunset_Sherbert_b1_SRR4448604_1_Type_I_,Group 3,,Berry,Type I
609,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Purple_a1_SRR4448611_1_THC_Dominant_sorted.bam,0.03653198,0.02686492,0.00399758,-0.0674039,Purple_a1,_,SRR4448611_1,_,Type_I_,Purple_a1_SRR4448611_1_Type_I_,Purple_a1_SRR4448611_1_Type_I_,Group 2,,Skunk,Type I
594,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Platinum_OG_b1_SRR4448612_1_THC_Dominant_sorted.bam,-0.1044467,-0.0258184,0.03886501,-0.0230054,Platinum_OG_b1,_,SRR4448612_1,_,Type_I_,Platinum_OG_b1_SRR4448612_1_Type_I_,Platinum_OG_b1_SRR4448612_1_Type_I_,Group 5,,OG Kush,Type I
235,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Dead_Head_OG_a1_SRR4448613_1_THC_Dominant_sorted.bam,-0.0489326,-0.0157134,0.00758852,-0.0541425,Dead_Head_OG_a1,_,SRR4448613_1,_,Type_I_,Dead_Head_OG_a1_SRR4448613_1_Type_I_,Dead_Head_OG_a1_SRR4448613_1_Type_I_,Group 5,,OG Kush,Type I
336,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Haleighs_Hope_a1_SRR4448614_1_CBD_Dominant_sorted.bam,0.01540474,-0.0159655,0.00984093,-0.0314834,Haleighs_Hope_a1,_,SRR4448614_1,_,Type_III_,Haleighs_Hope_a1_SRR4448614_1_Type_III_,Haleighs_Hope_a1_SRR4448614_1_Type_III_,Group 2,,Skunk,Type I
165,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Charlottes_Web_a1_SRR4448615_1_CBD_Dominant_sorted.bam,0.01896088,-0.0164282,0.00908334,-0.0229384,Charlottes_Web_a1,_,SRR4448615_1,_,Type_III_,Charlottes_Web_a1_SRR4448615_1_Type_III_,Charlottes_Web_a1_SRR4448615_1_Type_III_,Group 2,,Skunk,Type I
451,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Lavender_c1_SRR4448616_1_THC_Dominant_sorted.bam,-0.0042346,0.05903675,-0.0938668,0.00387194,Lavender_c1,_,SRR4448616_1,_,Type_I_,Lavender_c1_SRR4448616_1_Type_I_,Lavender_c1_SRR4448616_1_Type_I_,Group 3,,Berry,Type I
821,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/White_Fire_Alien_OG_a1_SRR4448617_1_THC_Dominant_sorted.bam,-0.055909,-0.0271606,0.01101125,-0.0032461,White_Fire_Alien_OG_a1,_,SRR4448617_1,_,Type_I_,White_Fire_Alien_OG_a1_SRR4448617_1_Type_I_,White_Fire_Alien_OG_a1_SRR4448617_1_Type_I_,Group 5,,OG Kush,Type I
835,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Xmas_Cookies_a1_SRR4448619_1_THC_Dominant_sorted.bam,-0.0467847,-0.0056393,-0.0086961,-0.000248,Xmas_Cookies_a1,_,SRR4448619_1,_,Type_I_,Xmas_Cookies_a1_SRR4448619_1_Type_I_,Xmas_Cookies_a1_SRR4448619_1_Type_I_,Group 5,,OG Kush,Type I
475,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Mandarin_Sunset_a1_SRR4448620_1_THC_Dominant_sorted.bam,0.02547272,0.00638728,0.01368716,-0.0322117,Mandarin_Sunset_a1,_,SRR4448620_1,_,Type_I_,Mandarin_Sunset_a1_SRR4448620_1_Type_I_,Mandarin_Sunset_a1_SRR4448620_1_Type_I_,Group 2,core 14,Skunk,Type I
