,sample.id,EV1,EV2,EV3,EV4,SRR Number,Cultivar,Type ,Phlyostype,Cultivar_full,,
1217,sorted_bam/SRR8349274_sorted.bam,0.014154006,-0.017211332,-0.016045481,-0.029515736,SRR8349274,Royal_Highness_18_PGT_201992,Type I,OG Kush,Royal_Highness_18_PGT_201992_Type I_OG Kush_SRR8349274,,_
1322,sorted_bam/SRR8349379_sorted.bam,0.01437475,-0.015896171,-0.014925037,-0.028299736,SRR8349379,Royal_Highness_18_PGT_54057,Type I,OG Kush,Royal_Highness_18_PGT_54057_Type I_OG Kush_SRR8349379,,_
54,sorted_bam/SRR8346436_sorted.bam,0.001888887,0.004802998,0.018486601,-0.044482769,SRR8346436,Royal_Kush_21_PGT_112240,Type I,OG Kush,Royal_Kush_21_PGT_112240_Type I_OG Kush_SRR8346436,,_
944,sorted_bam/SRR8349001_sorted.bam,0.023764873,0.032250805,0.00473935,0.002242551,SRR8349001,Royal_Sour_PGT_20176,Type I,OG Kush,Royal_Sour_PGT_20176_Type I_OG Kush_SRR8349001,,_
462,sorted_bam/SRR8346844_sorted.bam,0.005803966,0.016007417,-0.014873039,0.012091851,SRR8346844,Ruby_Slippers_PGT_161630,Type I,OG Kush,Ruby_Slippers_PGT_161630_Type I_OG Kush_SRR8346844,,_
889,sorted_bam/SRR8347271_sorted.bam,0.018815442,-0.017389639,0.008082974,-0.056031865,SRR8347271,Rude_Boi_PGT_132771,Type I,OG Kush,Rude_Boi_PGT_132771_Type I_OG Kush_SRR8347271,,_
253,sorted_bam/SRR8346635_sorted.bam,0.019710728,-0.016826411,0.009283483,-0.053533591,SRR8346635,Rude_Boi_PGT_132774,Type I,OG Kush,Rude_Boi_PGT_132774_Type I_OG Kush_SRR8346635,,_
876,sorted_bam/SRR8347258_sorted.bam,0.011715935,0.032806725,-0.02561415,0.014415308,SRR8347258,S9.3XK3_PGT_161685,Type I,OG Kush,S9.3XK3_PGT_161685_Type I_OG Kush_SRR8347258,,_
679,sorted_bam/SRR8347061_sorted.bam,0.03632406,-0.009930163,0.02951581,-0.01524665,SRR8347061,Sample_A_PGT_179975,Type I,OG Kush,Sample_A_PGT_179975_Type I_OG Kush_SRR8347061,,_
815,sorted_bam/SRR8347197_sorted.bam,-0.002168326,0.057012485,-0.000522932,-0.065990927,SRR8347197,Savo_Sour_PGT_15500,Type I,OG Kush,Savo_Sour_PGT_15500_Type I_OG Kush_SRR8347197,,_
560,sorted_bam/SRR8346942_sorted.bam,0.027389505,-2.76E-05,-0.035781035,-0.020396603,SRR8346942,SBSE_x_78_PGT_180622,Type I,OG Kush,SBSE_x_78_PGT_180622_Type I_OG Kush_SRR8346942,,_
32,sorted_bam/SRR8346414_sorted.bam,0.020085652,-0.022124326,-0.041640884,-0.013419245,SRR8346414,SciFi_PGT_126669,Type I,OG Kush,SciFi_PGT_126669_Type I_OG Kush_SRR8346414,,_
424,sorted_bam/SRR8346806_sorted.bam,0.016193862,0.034718864,-0.037770644,0.038691206,SRR8346806,Scooby_Snacks_PGT_108262,Type I,OG Kush,Scooby_Snacks_PGT_108262_Type I_OG Kush_SRR8346806,,_
971,sorted_bam/SRR8349028_sorted.bam,0.012453723,0.042231565,0.040878982,0.005501988,SRR8349028,Scooby_Snacks_PGT_20018,Type I,OG Kush,Scooby_Snacks_PGT_20018_Type I_OG Kush_SRR8349028,,_
845,sorted_bam/SRR8347227_sorted.bam,0.055487255,0.035714591,-0.01946522,-0.001954204,SRR8347227,Scotts_OG_PGT_115317,Type I,OG Kush,Scotts_OG_PGT_115317_Type I_OG Kush_SRR8347227,,_
1350,sorted_bam/SRR8349407_sorted.bam,0.003868605,0.048208694,0.082572478,-0.003613675,SRR8349407,Scroopy_Noopers_PGT_54027,Type I,OG Kush,Scroopy_Noopers_PGT_54027_Type I_OG Kush_SRR8349407,,_
825,sorted_bam/SRR8347207_sorted.bam,-0.002762972,0.043854901,0.048100969,0.00344598,SRR8347207,Seattle_Sour_Breath_PGT_112180,Type I,OG Kush,Seattle_Sour_Breath_PGT_112180_Type I_OG Kush_SRR8347207,,_
112,sorted_bam/SRR8346494_sorted.bam,0.076071441,-0.007847926,-0.040134581,0.026283478,SRR8346494,SFU_OG_Kush_PGT_18289,Type I,OG Kush,SFU_OG_Kush_PGT_18289_Type I_OG Kush_SRR8346494,,_
125,sorted_bam/SRR8346507_sorted.bam,0.074277252,0.010365042,-0.042815722,0.012725306,SRR8346507,SFV_PGT_104984,Type I,OG Kush,SFV_PGT_104984_Type I_OG Kush_SRR8346507,,_
531,sorted_bam/SRR8346913_sorted.bam,0.048420129,0.042837183,-0.013540616,0.011469796,SRR8346913,SFV_PGT_147525,Type I,OG Kush,SFV_PGT_147525_Type I_OG Kush_SRR8346913,,_
860,sorted_bam/SRR8347242_sorted.bam,0.067937629,0.006905477,-0.037235514,0.006867426,SRR8347242,SFV_PGT_147560,Type I,OG Kush,SFV_PGT_147560_Type I_OG Kush_SRR8347242,,_
1143,sorted_bam/SRR8349200_sorted.bam,0.047296659,-0.010234821,-0.031436251,-0.000113819,SRR8349200,SFV_PGT_33843,Type I,OG Kush,SFV_PGT_33843_Type I_OG Kush_SRR8349200,,_
852,sorted_bam/SRR8347234_sorted.bam,0.074315377,0.007835663,-0.040019997,0.010976899,SRR8347234,SFV_OG_PGT_115316,Type I,OG Kush,SFV_OG_PGT_115316_Type I_OG Kush_SRR8347234,,_
820,sorted_bam/SRR8347202_sorted.bam,0.058365693,-0.02245748,0.00762742,0.023273352,SRR8347202,SFV_x_SKY_PGT_132735,Type I,OG Kush,SFV_x_SKY_PGT_132735_Type I_OG Kush_SRR8347202,,_
868,sorted_bam/SRR8347250_sorted.bam,0.071791382,0.009631296,-0.038261839,0.009969302,SRR8347250,SFVOG_PGT_105049,Type I,OG Kush,SFVOG_PGT_105049_Type I_OG Kush_SRR8347250,,_
954,sorted_bam/SRR8349011_sorted.bam,0.014931301,-0.002617293,-0.016301058,0.063408954,SRR8349011,Sherbert_PGT_193169,Type I,OG Kush,Sherbert_PGT_193169_Type I_OG Kush_SRR8349011,,_
925,sorted_bam/SRR8348982_sorted.bam,0.01447976,-0.001586982,-0.014516945,0.062338444,SRR8348982,Sherbert_PGT_87963,Type I,OG Kush,Sherbert_PGT_87963_Type I_OG Kush_SRR8348982,,_
162,sorted_bam/SRR8346544_sorted.bam,0.014345058,-0.00033062,-0.017606155,0.061393314,SRR8346544,Sherbert_Sunset_PGT_15522,Type I,OG Kush,Sherbert_Sunset_PGT_15522_Type I_OG Kush_SRR8346544,,_
437,sorted_bam/SRR8346819_sorted.bam,0.014635199,-0.000149961,-0.017568154,0.061897154,SRR8346819,Sherbet_PGT_132737,Type I,OG Kush,Sherbet_PGT_132737_Type I_OG Kush_SRR8346819,,_
921,sorted_bam/SRR8347303_sorted.bam,-0.000187457,-0.007063526,0.007505551,-0.033139709,SRR8347303,Silver_Calyx_PGT_126652,Type I,OG Kush,Silver_Calyx_PGT_126652_Type I_OG Kush_SRR8347303,,_
446,sorted_bam/SRR8346828_sorted.bam,0.00744418,0.064469593,0.019572459,-0.021580508,SRR8346828,Silverback_Gorilla_PGT_14059,Type I,OG Kush,Silverback_Gorilla_PGT_14059_Type I_OG Kush_SRR8346828,,_
1272,sorted_bam/SRR8349329_sorted.bam,0.038813919,0.003330176,-0.018245439,0.003100455,SRR8349329,Skywalker_PGT_193080,Type I,OG Kush,Skywalker_PGT_193080_Type I_OG Kush_SRR8349329,,_
457,sorted_bam/SRR8346839_sorted.bam,0.0073683,-0.009502051,-0.02108449,-0.021204966,SRR8346839,Snow_LAnd_1_PGT_161642,Type I,OG Kush,Snow_LAnd_1_PGT_161642_Type I_OG Kush_SRR8346839,,_
48,sorted_bam/SRR8346430_sorted.bam,0.007978895,-0.008972168,-0.019653988,-0.021304768,SRR8346430,Snow_LAnd_2_PGT_161643,Type I,OG Kush,Snow_LAnd_2_PGT_161643_Type I_OG Kush_SRR8346430,,_
1201,sorted_bam/SRR8349258_sorted.bam,-0.009328669,0.029330372,-0.001256353,0.000258447,SRR8349258,Sour_Banana_Sherbet_PGT_88225,Type I,OG Kush,Sour_Banana_Sherbet_PGT_88225_Type I_OG Kush_SRR8349258,,_
1338,sorted_bam/SRR8349395_sorted.bam,0.075266714,0.009672666,-0.039277535,0.011617374,SRR8349395,Sour_Best_Shit_Ever_PGT_33827,Type I,OG Kush,Sour_Best_Shit_Ever_PGT_33827_Type I_OG Kush_SRR8349395,,_
808,sorted_bam/SRR8347190_sorted.bam,0.018834764,-0.011364842,0.024767366,-0.070947793,SRR8347190,Sour_Blue_Glue_PGT_112187,Type I,OG Kush,Sour_Blue_Glue_PGT_112187_Type I_OG Kush_SRR8347190,,_
451,sorted_bam/SRR8346833_sorted.bam,0.022064409,0.0566645,0.025467922,0.003838776,SRR8346833,Sour_Bobby_1_PGT_180579,Type I,OG Kush,Sour_Bobby_1_PGT_180579_Type I_OG Kush_SRR8346833,,_
1185,sorted_bam/SRR8349242_sorted.bam,0.030951055,0.037672247,-0.009648868,-0.023651668,SRR8349242,Sour_Bobby_3_PGT_198222,Type I,OG Kush,Sour_Bobby_3_PGT_198222_Type I_OG Kush_SRR8349242,,_
1203,sorted_bam/SRR8349260_sorted.bam,0.015520232,0.019322928,0.014333024,-0.007217739,SRR8349260,Sour_Cookies_PGT_88227,Type I,OG Kush,Sour_Cookies_PGT_88227_Type I_OG Kush_SRR8349260,,_
660,sorted_bam/SRR8347042_sorted.bam,-0.002676818,0.058769698,5.25E-05,-0.065198187,SRR8347042,Sour_Diesel_PGT_102325,Type I,OG Kush,Sour_Diesel_PGT_102325_Type I_OG Kush_SRR8347042,,_
248,sorted_bam/SRR8346630_sorted.bam,-0.003888805,0.061953546,0.002262878,-0.065317777,SRR8346630,Sour_Diesel_PGT_147584,Type I,OG Kush,Sour_Diesel_PGT_147584_Type I_OG Kush_SRR8346630,,_
1177,sorted_bam/SRR8349234_sorted.bam,-0.003588743,0.060427385,0.00026946,-0.06500631,SRR8349234,Sour_Diesel_PGT_20140,Type I,OG Kush,Sour_Diesel_PGT_20140_Type I_OG Kush_SRR8349234,,_
943,sorted_bam/SRR8349000_sorted.bam,-0.003017007,0.061537722,0.001858535,-0.064946144,SRR8349000,Sour_Diesel_PGT_20175,Type I,OG Kush,Sour_Diesel_PGT_20175_Type I_OG Kush_SRR8349000,,_
937,sorted_bam/SRR8348994_sorted.bam,-0.003764014,0.059634339,0.000266121,-0.063845154,SRR8348994,Sour_Diesel_PGT_87959,Type I,OG Kush,Sour_Diesel_PGT_87959_Type I_OG Kush_SRR8348994,,_
1328,sorted_bam/SRR8349385_sorted.bam,-0.002405664,0.058316121,0.000275889,-0.065346948,SRR8349385,Sour_Diesel_PGT_88197,Type I,OG Kush,Sour_Diesel_PGT_88197_Type I_OG Kush_SRR8349385,,_
789,sorted_bam/SRR8347171_sorted.bam,0.031191149,0.067349844,-0.012662334,0.011148036,SRR8347171,Sour_G_PGT_119489,Type I,OG Kush,Sour_G_PGT_119489_Type I_OG Kush_SRR8347171,,_
296,sorted_bam/SRR8346678_sorted.bam,0.023299889,0.044696667,-0.007290896,-0.020225138,SRR8346678,Sour_Kush_PGT_15881,Type I,OG Kush,Sour_Kush_PGT_15881_Type I_OG Kush_SRR8346678,,_
942,sorted_bam/SRR8348999_sorted.bam,0.054183803,0.032888005,-0.029859607,-0.01509929,SRR8348999,Sour_OG_PGT_20173,Type I,OG Kush,Sour_OG_PGT_20173_Type I_OG Kush_SRR8348999,,_
193,sorted_bam/SRR8346575_sorted.bam,-0.000657729,-0.02474995,0.008073968,-0.045900328,SRR8346575,Sour_Orange_Cookies_PGT_180598,Type I,OG Kush,Sour_Orange_Cookies_PGT_180598_Type I_OG Kush_SRR8346575,,_
563,sorted_bam/SRR8346945_sorted.bam,0.026833901,0.015347238,-0.002347922,0.007019994,SRR8346945,Sour_Tangie_2_PGT_180621,Type I,OG Kush,Sour_Tangie_2_PGT_180621_Type I_OG Kush_SRR8346945,,_
816,sorted_bam/SRR8347198_sorted.bam,0.07579207,0.009227255,-0.041729349,0.008894686,SRR8347198,Spacewalker_PGT_15501,Type I,OG Kush,Spacewalker_PGT_15501_Type I_OG Kush_SRR8347198,,_
698,sorted_bam/SRR8347080_sorted.bam,0.022527338,-0.022529236,-0.001672516,-0.008273931,SRR8347080,SS_x_LA_PGT_161797,Type I,OG Kush,SS_x_LA_PGT_161797_Type I_OG Kush_SRR8347080,,_
946,sorted_bam/SRR8349003_sorted.bam,0.006230265,0.039684032,-0.005399871,-0.013780266,SRR8349003,Star_58_PGT_20169,Type I,OG Kush,Star_58_PGT_20169_Type I_OG Kush_SRR8349003,,_
266,sorted_bam/SRR8346648_sorted.bam,0.03832786,0.035511499,-0.0088384,0.006256054,SRR8346648,Star_91_3_PGT_180003,Type I,OG Kush,Star_91_3_PGT_180003_Type I_OG Kush_SRR8346648,,_
1225,sorted_bam/SRR8349282_sorted.bam,0.014049528,0.01504516,-0.008452711,-0.021615475,SRR8349282,Star_Fighter_PGT_20090,Type I,OG Kush,Star_Fighter_PGT_20090_Type I_OG Kush_SRR8349282,,_
361,sorted_bam/SRR8346743_sorted.bam,0.036114222,-0.017959959,-0.004592832,-0.002034868,SRR8346743,Star_Pebbles_PGT_112248,Type I,OG Kush,Star_Pebbles_PGT_112248_Type I_OG Kush_SRR8346743,,_
24,sorted_bam/SRR8346406_sorted.bam,0.039745565,-0.012906827,0.015322136,-0.021404266,SRR8346406,Stardawg_PGT_132745,Type I,OG Kush,Stardawg_PGT_132745_Type I_OG Kush_SRR8346406,,_
846,sorted_bam/SRR8347228_sorted.bam,0.007216883,0.052736093,-0.004904361,-0.025484521,SRR8347228,Stardawg_Illuminati_Cut_PGT_115318,Type I,OG Kush,Stardawg_Illuminati_Cut_PGT_115318_Type I_OG Kush_SRR8347228,,_
1152,sorted_bam/SRR8349209_sorted.bam,0.008573313,0.052773433,-0.006804141,-0.026692745,SRR8349209,Stardawg_Illuminati_Cut_PGT_198205,Type I,OG Kush,Stardawg_Illuminati_Cut_PGT_198205_Type I_OG Kush_SRR8349209,,_
508,sorted_bam/SRR8346890_sorted.bam,-0.008331791,-0.018397757,-0.041704231,-0.058317727,SRR8346890,Stinger_Missile_SBG_PGT_105038,Type I,OG Kush,Stinger_Missile_SBG_PGT_105038_Type I_OG Kush_SRR8346890,,_
893,sorted_bam/SRR8347275_sorted.bam,0.019008546,0.031801684,-0.040661455,0.039358306,SRR8347275,Strawberry_Diesel_OG_PGT_15888,Type I,OG Kush,Strawberry_Diesel_OG_PGT_15888_Type I_OG Kush_SRR8347275,,_
11,sorted_bam/SRR8346393_sorted.bam,0.011065985,-0.019453102,-0.016657766,0.012371323,SRR8346393,Strawberry_Switchblade_PGT_132741,Type I,OG Kush,Strawberry_Switchblade_PGT_132741_Type I_OG Kush_SRR8346393,,_
742,sorted_bam/SRR8347124_sorted.bam,0.016372759,-0.00207295,-0.015584039,0.062713853,SRR8347124,Sunset_Sherbert_PGT_108257,Type I,OG Kush,Sunset_Sherbert_PGT_108257_Type I_OG Kush_SRR8347124,,_
629,sorted_bam/SRR8347011_sorted.bam,0.015837991,-0.000917532,-0.016129386,0.061544718,SRR8347011,Sunset_Sherbet_PGT_119514,Type I,OG Kush,Sunset_Sherbet_PGT_119514_Type I_OG Kush_SRR8347011,,_
386,sorted_bam/SRR8346768_sorted.bam,0.027379669,0.023036141,-0.005668235,0.00712924,SRR8346768,Super_Fruit_PGT_104967,Type I,OG Kush,Super_Fruit_PGT_104967_Type I_OG Kush_SRR8346768,,_
466,sorted_bam/SRR8346848_sorted.bam,0.018072315,-0.009556942,0.022728107,-0.069587871,SRR8346848,Super_Glue_PGT_147532,Type I,OG Kush,Super_Glue_PGT_147532_Type I_OG Kush_SRR8346848,,_
45,sorted_bam/SRR8346427_sorted.bam,0.00375673,-6.19E-05,-0.037937516,-0.066552657,SRR8346427,Super_Sour_Diesel_PGT_161650,Type I,OG Kush,Super_Sour_Diesel_PGT_161650_Type I_OG Kush_SRR8346427,,_
1064,sorted_bam/SRR8349121_sorted.bam,0.035151406,-0.015738088,-0.024823657,0.000692708,SRR8349121,Sweet_Irish_Kush_PGT_54088,Type I,OG Kush,Sweet_Irish_Kush_PGT_54088_Type I_OG Kush_SRR8349121,,_
646,sorted_bam/SRR8347028_sorted.bam,0.030379765,0.043077295,-0.023363249,-0.014277288,SRR8347028,Sweet_OG_PGT_115271,Type I,OG Kush,Sweet_OG_PGT_115271_Type I_OG Kush_SRR8347028,,_
277,sorted_bam/SRR8346659_sorted.bam,0.05495969,0.016215282,-0.020930938,-0.009053784,SRR8346659,Sweet_Relief_OG_PGT_102338,Type I,OG Kush,Sweet_Relief_OG_PGT_102338_Type I_OG Kush_SRR8346659,,_
1341,sorted_bam/SRR8349398_sorted.bam,0.010404952,0.07133591,-0.009228397,-0.014274097,SRR8349398,SweetOG_PGT_33824,Type I,OG Kush,SweetOG_PGT_33824_Type I_OG Kush_SRR8349398,,_
469,sorted_bam/SRR8346851_sorted.bam,0.073445888,0.011314197,-0.038088191,0.009711319,SRR8346851,Syndicate_OG_PGT_147531,Type I,OG Kush,Syndicate_OG_PGT_147531_Type I_OG Kush_SRR8346851,,_
622,sorted_bam/SRR8347004_sorted.bam,0.000667326,0.005600421,-0.030810547,0.009958061,SRR8347004,T1_PGT_126638,Type I,OG Kush,T1_PGT_126638_Type I_OG Kush_SRR8347004,,_
1227,sorted_bam/SRR8349284_sorted.bam,0.058484266,0.012137676,0.003634345,-0.027769373,SRR8349284,Tahoe_Cure_PGT_20088,Type I,OG Kush,Tahoe_Cure_PGT_20088_Type I_OG Kush_SRR8349284,,_
924,sorted_bam/SRR8348981_sorted.bam,0.034331846,0.011533205,-0.030859178,-0.052527642,SRR8348981,Tahoe_OG_PGT_87962,Type I,OG Kush,Tahoe_OG_PGT_87962_Type I_OG Kush_SRR8348981,,_
217,sorted_bam/SRR8346599_sorted.bam,0.00210522,-0.013775623,0.015176391,-0.036448522,SRR8346599,Tangerine_Power_PGT_115341,Type I,OG Kush,Tangerine_Power_PGT_115341_Type I_OG Kush_SRR8346599,,_
1054,sorted_bam/SRR8349111_sorted.bam,0.027164518,-0.004027825,0.016483807,0.035065251,SRR8349111,Tangie_Prime_PGT_20101,Type I,OG Kush,Tangie_Prime_PGT_20101_Type I_OG Kush_SRR8349111,,_
957,sorted_bam/SRR8349014_sorted.bam,0.029371664,0.039762521,0.012805488,-0.020193946,SRR8349014,TCBD_718_PGT_193176,Type I,OG Kush,TCBD_718_PGT_193176_Type I_OG Kush_SRR8349014,,_
487,sorted_bam/SRR8346869_sorted.bam,0.04775836,0.010337721,-0.021257106,0.003251057,SRR8346869,Tenzin_Kush_2_PGT_180626,Type I,OG Kush,Tenzin_Kush_2_PGT_180626_Type I_OG Kush_SRR8346869,,_
564,sorted_bam/SRR8346946_sorted.bam,0.028741028,0.039157209,-0.01117669,0.013465717,SRR8346946,Tenzin_Kush_4_PGT_180620,Type I,OG Kush,Tenzin_Kush_4_PGT_180620_Type I_OG Kush_SRR8346946,,_
174,sorted_bam/SRR8346556_sorted.bam,0.035542886,0.020720799,-0.012910358,0.006742335,SRR8346556,Tesla_Tower_PGT_132722,Type I,OG Kush,Tesla_Tower_PGT_132722_Type I_OG Kush_SRR8346556,,_
594,sorted_bam/SRR8346976_sorted.bam,0.054946689,-0.016067178,-0.040701675,-0.039037691,SRR8346976,Tha_Melon_PGT_132692,Type I,OG Kush,Tha_Melon_PGT_132692_Type I_OG Kush_SRR8346976,,_
877,sorted_bam/SRR8347259_sorted.bam,0.011988617,-0.028633288,-0.008111675,-0.022336247,SRR8347259,That_70s_Kush_PGT_161682,Type I,OG Kush,That_70s_Kush_PGT_161682_Type I_OG Kush_SRR8347259,,_
573,sorted_bam/SRR8346955_sorted.bam,0.006996338,0.021571197,-0.007313426,-0.019354969,SRR8346955,The_Mrs._PGT_132710,Type I,OG Kush,The_Mrs._PGT_132710_Type I_OG Kush_SRR8346955,,_
707,sorted_bam/SRR8347089_sorted.bam,0.051040615,0.02248964,0.017338759,-0.013476643,SRR8347089,The_Renegade_PGT_119520,Type I,OG Kush,The_Renegade_PGT_119520_Type I_OG Kush_SRR8347089,,_
449,sorted_bam/SRR8346831_sorted.bam,0.019478434,-0.01151018,-0.028876779,0.034212451,SRR8346831,The_White_PGT_180577,Type I,OG Kush,The_White_PGT_180577_Type I_OG Kush_SRR8346831,,_
967,sorted_bam/SRR8349024_sorted.bam,0.030482808,0.040576597,-0.000370811,0.001806369,SRR8349024,Third_Eyegasm_PGT_198307,Type I,OG Kush,Third_Eyegasm_PGT_198307_Type I_OG Kush_SRR8349024,,_
1186,sorted_bam/SRR8349243_sorted.bam,0.023622926,0.000286027,-0.008825215,0.015020546,SRR8349243,Thunderbird_Rose_PGT_20141,Type I,OG Kush,Thunderbird_Rose_PGT_20141_Type I_OG Kush_SRR8349243,,_
209,sorted_bam/SRR8346591_sorted.bam,0.0746838,0.011872142,-0.041209436,0.01166462,SRR8346591,To_be_determined_PGT_119486,Type I,OG Kush,To_be_determined_PGT_119486_Type I_OG Kush_SRR8346591,,_
502,sorted_bam/SRR8346884_sorted.bam,0.075720484,0.008096832,-0.039398712,0.009598207,SRR8346884,Triangle_Kush_PGT_115289,Type I,OG Kush,Triangle_Kush_PGT_115289_Type I_OG Kush_SRR8346884,,_
1023,sorted_bam/SRR8349080_sorted.bam,0.062412657,-0.013096027,-0.027149176,0.044399993,SRR8349080,Trident_PGT_54024,Type I,OG Kush,Trident_PGT_54024_Type I_OG Kush_SRR8349080,,_
1319,sorted_bam/SRR8349376_sorted.bam,-0.002053074,0.053163273,0.002299829,-0.056698741,SRR8349376,Trinidad_OG_PGT_54056,Type I,OG Kush,Trinidad_OG_PGT_54056_Type I_OG Kush_SRR8349376,,_
613,sorted_bam/SRR8346995_sorted.bam,0.05375971,-0.006766567,-0.038487718,0.017295794,SRR8346995,Underdawg_PGT_108310,Type I,OG Kush,Underdawg_PGT_108310_Type I_OG Kush_SRR8346995,,_
196,sorted_bam/SRR8346578_sorted.bam,0.053955016,0.026054721,-0.015958719,-0.004912681,SRR8346578,Unknown_PGT_180595,Type I,OG Kush,Unknown_PGT_180595_Type I_OG Kush_SRR8346578,,_
190,sorted_bam/SRR8346572_sorted.bam,0.014693949,-0.018038417,-0.026527338,-0.007351071,SRR8346572,Unknown_from_Cali_Connection_PGT_180601,Type I,OG Kush,Unknown_from_Cali_Connection_PGT_180601_Type I_OG Kush_SRR8346572,,_
532,sorted_bam/SRR8346914_sorted.bam,0.022300779,-0.026723216,-0.030785651,0.027423758,SRR8346914,unknown_strain_no_name_PGT_147507,Type I,OG Kush,unknown_strain_no_name_PGT_147507_Type I_OG Kush_SRR8346914,,_
785,sorted_bam/SRR8347167_sorted.bam,0.031766412,0.038631527,-0.011962814,-0.024843986,SRR8347167,Valley_Fire_PGT_147513,Type I,OG Kush,Valley_Fire_PGT_147513_Type I_OG Kush_SRR8347167,,_
255,sorted_bam/SRR8346637_sorted.bam,-0.003561202,-0.032276978,-0.017626008,-0.03651539,SRR8346637,Voodo_Chili_PGT_132773,Type I,OG Kush,Voodo_Chili_PGT_132773_Type I_OG Kush_SRR8346637,,_
710,sorted_bam/SRR8347092_sorted.bam,-0.004552482,-0.028872532,-0.017418332,-0.037755235,SRR8347092,Voodoo_Chile_PGT_119519,Type I,OG Kush,Voodoo_Chile_PGT_119519_Type I_OG Kush_SRR8347092,,_
895,sorted_bam/SRR8347277_sorted.bam,-0.0038915,-0.028981735,-0.020193932,-0.036097065,SRR8347277,Voodoo_Chile_PGT_15886,Type I,OG Kush,Voodoo_Chile_PGT_15886_Type I_OG Kush_SRR8347277,,_
1029,sorted_bam/SRR8349086_sorted.bam,-0.003438187,-0.02727541,-0.018425435,-0.035802141,SRR8349086,Voodoo_Chile_PGT_87977,Type I,OG Kush,Voodoo_Chile_PGT_87977_Type I_OG Kush_SRR8349086,,_
551,sorted_bam/SRR8346933_sorted.bam,0.017342951,0.000473018,-0.022144276,0.011419749,SRR8346933,Voyager_1_PGT_161689,Type I,OG Kush,Voyager_1_PGT_161689_Type I_OG Kush_SRR8346933,,_
1058,sorted_bam/SRR8349115_sorted.bam,0.017651366,0.001117636,-0.022645402,0.013466826,SRR8349115,Voyager_1_PGT_20106,Type I,OG Kush,Voyager_1_PGT_20106_Type I_OG Kush_SRR8349115,,_
458,sorted_bam/SRR8346840_sorted.bam,0.038460326,0.035729385,0.000495979,0.009041758,SRR8346840,Wailua_PGT_126640,Type I,OG Kush,Wailua_PGT_126640_Type I_OG Kush_SRR8346840,,_
691,sorted_bam/SRR8347073_sorted.bam,0.051319194,-0.00094739,0.024887452,0.041110953,SRR8347073,Wedding_Cake_PGT_112258,Type I,OG Kush,Wedding_Cake_PGT_112258_Type I_OG Kush_SRR8347073,,_
847,sorted_bam/SRR8347229_sorted.bam,0.015206013,-0.001063559,-0.013051836,0.058387549,SRR8347229,Wedding_Cake_PGT_115319,Type I,OG Kush,Wedding_Cake_PGT_115319_Type I_OG Kush_SRR8347229,,_
1050,sorted_bam/SRR8349107_sorted.bam,0.051566686,0.002353048,0.0243046,0.040663559,SRR8349107,Wedding_Cake_PGT_198190,Type I,OG Kush,Wedding_Cake_PGT_198190_Type I_OG Kush_SRR8349107,,_
471,sorted_bam/SRR8346853_sorted.bam,0.018668182,-0.00944999,0.021655203,-0.070662322,SRR8346853,Weeel_Bros_PGT_147529,Type I,OG Kush,Weeel_Bros_PGT_147529_Type I_OG Kush_SRR8346853,,_
52,sorted_bam/SRR8346434_sorted.bam,0.020646698,-0.031252627,-0.044538166,0.003027119,SRR8346434,White_Cookies_PGT_147520,Type I,OG Kush,White_Cookies_PGT_147520_Type I_OG Kush_SRR8346434,,_
1260,sorted_bam/SRR8349317_sorted.bam,0.020427845,-0.033117647,-0.041517148,0.001125663,SRR8349317,White_Cookies_PGT_33856,Type I,OG Kush,White_Cookies_PGT_33856_Type I_OG Kush_SRR8349317,,_
702,sorted_bam/SRR8347084_sorted.bam,0.004075382,-0.024145898,-0.03476483,-0.059483682,SRR8347084,White_Triangle_PGT_119527,Type I,OG Kush,White_Triangle_PGT_119527_Type I_OG Kush_SRR8347084,,_
1051,sorted_bam/SRR8349108_sorted.bam,0.016381694,0.033171709,-0.014860578,-0.013070574,SRR8349108,White_Walker_PGT_198189,Type I,OG Kush,White_Walker_PGT_198189_Type I_OG Kush_SRR8349108,,_
1088,sorted_bam/SRR8349145_sorted.bam,0.017979014,0.035299026,-0.01532287,-0.012206208,SRR8349145,White_Walker_PGT_201917,Type I,OG Kush,White_Walker_PGT_201917_Type I_OG Kush_SRR8349145,,_
620,sorted_bam/SRR8347002_sorted.bam,0.05885398,-0.015596926,-0.040887995,0.027364322,SRR8347002,WiFi_3_PGT_119542,Type I,OG Kush,WiFi_3_PGT_119542_Type I_OG Kush_SRR8347002,,_
758,sorted_bam/SRR8347140_sorted.bam,0.00425442,-0.01139636,-0.013708404,-0.01323017,SRR8347140,WIFI_O.G._PGT_180592,Type I,OG Kush,WIFI_O.G._PGT_180592_Type I_OG Kush_SRR8347140,,_
264,sorted_bam/SRR8346646_sorted.bam,0.026371862,0.015115899,-0.028006316,-0.04609807,SRR8346646,Willie_Nelson_PGT_147542,Type I,OG Kush,Willie_Nelson_PGT_147542_Type I_OG Kush_SRR8346646,,_
1013,sorted_bam/SRR8349070_sorted.bam,0.045809168,-0.009048137,0.045845875,0.027347269,SRR8349070,Wookies_PGT_33840,Type I,OG Kush,Wookies_PGT_33840_Type I_OG Kush_SRR8349070,,_
